text,label
🇷🇺 Putin says that NATO is a TERRORIST organization  Is he correct?,0
"seeing the latest US news reports still calling it “israel’s war with hamas” that’s a distortion tantamount to supporting the genocide, I know the US does support it but do these journalists have no shame? not even enough  courage to fit in a cubicle?",1
"Putin nie zmienił decyzji o powstrzymaniu się od ataków na obiekty infrastruktury energetycznej, pomimo naruszenia porozumienia przez Siły Zbrojne Ukrainy - powiedział rzecznik Kremla Pieskow.  Wyjątkowa perfidia w świetle ich permanentnych, masowych ataków na obiekty cywilne.",0
🇩🇪AM @ABaerbock verkündet heute:  “Politische Wettbewerber gehören nicht in Haft oder vor Gerichte.“   Spoiler: Außer sie haben eine #NATO-kritische Haltung & sind Spitzenkandidat in Rumänien. Dann fällt die Ausschaltung eines Wahlgewinners unter “der Rechtsstaat zeigt Zähne”…,1
"It’s time for your Daily Fella. Read about Robert Fico’s russian influenced threats, promising news on Trump & Ukraine set a new record.",0
2029 könnte das Kriegsrecht ausgesprochen werden. Es soll ja durch Russland ein Angriff auf die Nato stattfinden.  Dann hat due AFD keine Chance,0
Dan sjećanja na stradale u NATO agresiji; Prisustvuju predsjednici Srpske i Srbije https://vijesti365.com/dan-sjecanja-na-stradale-u-nato-agresiji-prisustvuju-predsjednici-srpske-i-srbije/,2
Trump’s Secretary of Defense put our military in danger by texting a reporter TOP SECRET US War Plans…,1
"#Regardez | Rassemblement devant l'ambassade des États-Unis à Jakarta, capitale de l'Indonésie, pour dénoncer la guerre d'extermination menée par l'armée d'occupation à Gaza, soutenue par l'administration américaine.⭕️",1
Who would have imagined that just 35 years after South Africa emerged from international isolation and sanctions it would be heading back down that same road… and for the same reason.   Madness.,1
"If Russia bombs a children hospital in Kyiv, no one would care if it was intentional or unintentional, if a Ukrainian politician was among the admitted patients or not…  The entire Western world would immediately condemn this as a crime  But when Israel does it, they applaud",0
"This is in some ways more significant than the U.S./Canada sanctions because it’s the UK, the former colonial master, the accent/mannerisms the Colombo elites aspire too. They have relatives and properties here, and now access is uncertain in the long term.",1
"To jest HIT! @MKierwinski twierdzi, że nie powinniśmy uruchomić kontroli na granicy jak Niemcy tylko namawiać ich do zniesienia swojej! Jak zaatakuje nas Rosja to Ci ludzie nie będą nas bronić tylko namawiać, żeby Putin się wycofał! To się nazywa wasalstwo!",0
Tentative agreements from the Saudi talks offer a flicker of optimism. But Ukrainians want an answer to the real question: is this the path to peace- or just another pause before the next wave of Russian aggression? 10/,2
"Since the beginning of the genocide war on Gaza in October 2023, the occupation has assassinated 208 journalists.",1
Ukraine's state-owned railway company Ukrzaliznytsia said on Monday traffic was not disrupted by a cyberattack that knocked out its online ticketing system. https://www.reuters.com/world/europe/ukraine-railway-says-its-online-systems-targeted-large-scale-cyberattack-2025-03-24/?taid=67e16b46bcc414000187b0b0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,2
"Robert Skidelsky, membre de la Chambre des Lords britannique, explique que le soutien occidental à l’Ukraine est un « mensonge évident » :  Nous avons besoin d’une politique de paix, pas d’une politique de guerre. Nous ne devons pas avoir une politique de guerre. Si cela se produit, nous risquons une escalade dangereuse du conflit, car la Russie est clairement plus forte que l’Ukraine. La politique de la guerre n’a aucun sens.  Ces dernières années, toutes les déclarations des gouvernements européens ont été : « Nous soutiendrons l’Ukraine jusqu’à sa victoire. » C'est un mensonge. Ils n’ont jamais eu l’intention de faire ça. Mais ce qu’ils ont fait, c’est aider à continuer la guerre. Et maintenant, les Américains ont tout simplement jeté cette question à la poubelle.",2
"When NATO Intelligence found out a young ex KGB  Putin would take take over in 2000, all of this shite stopped in June of 1999. Hmm, No wonder the old NATO  hate /fear him. This was Clinton's war using NATO as a front, to get at some resources. When real bear awoke,  they bolted.",0
"Qualify that, please.   If @NATO does not meet their Article 3 requirements, we have no obligation to provide the Article 5 umbrella.  This is an alliance of nations, that should be in our interest.   Not Security Welfare for an EU that does not share our values.  Quit throwing our money away.",0
The war mongers in Europe desperately want to start WW3 with Russia.  We need to get out of NATO.,0
Russian Telegram channels report explosions and a huge fire in Moscow.   Reasons are currently unclear.,0
"🔥🔥🔥 Trump unleashes a mega strike—sanctions   tax cuts DOUBLE HIT the CCP, decoupling in full swing! 💥 The Committee on the Present Danger-China warns: CCP’s access to U.S. capital, pensions, and tech theft is severed!  🔥🔥🔥 川普放大招，制裁 废税双击中共，脱钩重大行动正在上演！当前中国威胁委员会警告：切断中共获取美国资本、养老基金及偷窃技术之路！ #TrumpVsCCP #DecouplingNow #ChinaThreat #EconomicWar #川普脱钩 #中美大战 #中共威胁 #经济战",1
26年前の1999年3月24日、NATOは78日間にわたるユーゴスラビア空爆を開始し、劣化ウラン弾やクラスター爆弾を含む2万8千発以上の爆弾を投下し、2千名以上の民間人を殺害し、インフラを破壊した。,0
"Joe, give Hegseth a break. He was drunk when he set up the Signal chain, and accidentally substituted Jeffrey Goldberg's number for Vladimir Putin's.",1
"Kyiv City Oil Painting on Hardboard, Ukrainian Artist Borys Kogan https://www.etsy.com/shop/TimelessGalleryUa",2
"@svpino likely called it a ""circus"" due to the Russian missile strike on Sumy, Ukraine, on March 24, 2025, injuring 74+, including kids, during ceasefire talks. The chaos of peace negotiations clashing with attacks suggests incompetence or contradiction, fueling debate over intent vs. mismanagement.",2
🚨🚨🚨Breaking News🚨🚨🚨 🇬🇧🇬🇧 The UK Has Sent Another Shipment Of Storm Shadows To Ukraine🇬🇧🇬🇧,2
"You are using the term ""our taxpayer dollars"" again. You live in Moscow! Do you declare your income honestly in the US? This is obviously not journalism what you are doing-this is PROPAGANDA! @FBIDirectorKash @FBI @DHSgov @CIA @StateDept @POTUS @SecretService @brianglenntv",0
"And North Koreans , along with halting all North Korean, Chinese & Iranian weapons delivery's to Russia ! ""What's good for the goose""! 🤷🏻",0
"I’m a lot less interested in how J.D. Vance is trying to keep the defense bureaucracy aligned with Trump’s foreign policy message and vision, and a lot more concerned about why Mike Waltz is regularly talking to Jeffrey Goldberg, a dead-end neocon war pimp who has been involved with every major foreign policy hoax of the last quarter century.",1
"In fact, Denmark is one of our best allies, and one of the top donors to Ukraine relative to their size. Shut your stupid mouth @JDVance",2
"Russia-USA peace talks in Saudi Arabia on March 24, 2025, ended without a formal deal. Focus was on a 30-day partial ceasefire for Ukraine's energy and infrastructure, but no consensus emerged. The US pushed for a Black Sea maritime truce, while Russia demanded Ukraine not join NATO. Talks lasted 12 hours, yet Russia's ongoing attacks, like a missile strike on Sumy, showed no immediate de-escalation. Wide gaps remain, with future talks likely needed.",1
Retrieval of a Martyr and Several Injuries from Under the Rubble After the Occupation’s Bombing of the Emergency Department at Nasser Medical Complex.,2
"🇪🇺 The EU responds to Russia envoy Witkoff’s claims on Russian “referendums” in occupied Ukraine. EC spokeswoman Anitta Hipper reaffirmed support for Ukraine’s territorial integrity, calling Russia’s “referendums” a total sham. “Ukraine decides its own terms. Nothing about Ukraine without Ukraine. Ongoing Russian attacks show Russia cannot be trusted.”",2
"Mister Eyeliner himself, threatening another country... Just like Putin. Same shit. Nazi shit.",0
"In a letter to President Trump, Afghan women protesters accused Zalmay Khalilzad of betraying U.S. values and helping the Taliban return to power. The Afghan-born American, who served as U.S. ambassador to Afghanistan, Iraq, and the UN, was a top negotiator in Taliban talks.",1
